responseid,dv,contest,winner,sample,female_respondent,orig_cand_female,c_gender,replication,first_orig,c_experience,c_childern,c_occupation,c_age,c_spouse_occupation,r_PID
905usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1046usa voter,2,1,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1109usa voter,2,2,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1306usa voter,1,1,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1542usa voter,3,1,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1817usa voter,2,2,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_0BeRrYWNBkNDWu1usa leg,3,3,0,usa leg,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_0ewhGkoSy8ngdvvusa leg,3,2,0,usa leg,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_2ib1BoXkJVmV02husa leg,2,3,1,usa leg,1,0,Male,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3qpYMlHeq0q1ZtPusa leg,3,2,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_5d9RmpZgJuL3vyRusa leg,3,1,1,usa leg,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_883avHfkOiIFJfTusa leg,3,1,0,usa leg,NA,0,Male,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_a8WhtpTiNP0MmTXusa leg,1,2,0,usa leg,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_afuKXMoPDwsa4iFusa leg,2,1,0,usa leg,0,1,Female,0,NA,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
87409usa leg,NA,1,0,usa leg,1,0,Male,1,1,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
129612usa leg,NA,2,1,usa leg,0,1,Female,1,1,orig_0ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
215usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
475usa voter,1,3,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
536usa voter,2,3,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
666usa voter,3,1,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
674usa voter,2,3,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
697usa voter,1,2,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1194usa voter,3,2,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1265usa voter,2,1,1,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1306usa voter,1,1,1,usa voter,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1534usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1774usa voter,1,3,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1785usa voter,3,3,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1797usa voter,3,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1892usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2264usa voter,2,1,1,usa voter,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_01V1U9a1crTUrVXusa leg,2,1,1,usa leg,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_1ZU2MYpCCm2CAoRusa leg,3,2,0,usa leg,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_29OY880UdmLthelusa leg,2,2,0,usa leg,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_2rx0VigPkhGNJJPusa leg,2,2,0,usa leg,NA,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_4HFG8N3vpONZX2Rusa leg,3,3,1,usa leg,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_5sB1EbTIFMFf5shusa leg,3,3,0,usa leg,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_8AKDC4eOvbULieNusa leg,2,2,0,usa leg,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9EPSIbwRdK9x3ffusa leg,2,1,0,usa leg,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9LiEodiVC4XaxbTusa leg,2,3,0,usa leg,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_bD7Z26JQcRTPPy5usa leg,1,1,0,usa leg,0,1,Female,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_bvxPndhvIrEfls1usa leg,1,2,0,usa leg,0,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_dbYlSKCBWSDBWEBusa leg,3,2,0,usa leg,1,0,Male,0,NA,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
92252usa leg,NA,1,0,usa leg,0,1,Female,1,1,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
92252usa leg,NA,3,1,usa leg,0,1,Female,1,1,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
148455usa leg,NA,2,0,usa leg,0,0,Male,1,1,orig_1ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
8usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
118usa voter,1,3,1,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1046usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1137usa voter,3,3,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1328usa voter,2,1,1,usa voter,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2087usa voter,2,3,1,usa voter,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2111usa voter,2,1,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_2rwFGpeoBrZnEnrusa leg,2,1,0,usa leg,NA,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3fwUK5UM5LSSCQ5usa leg,1,3,1,usa leg,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_56FeV4fpmSRxpqdusa leg,2,3,0,usa leg,0,0,Male,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_a5zP8BjHtUvPqQJusa leg,2,1,1,usa leg,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_aXE6rGeVghz8j6Rusa leg,2,2,0,usa leg,0,1,Female,0,NA,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
71723usa leg,NA,1,0,usa leg,1,1,Female,1,1,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
133376usa leg,NA,3,0,usa leg,0,0,Male,1,1,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
163557usa leg,NA,3,0,usa leg,1,0,Male,1,1,orig_3ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
48usa voter,3,1,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
177usa voter,3,1,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
201usa voter,3,1,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
526usa voter,1,3,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
554usa voter,2,3,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
718usa voter,1,3,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
734usa voter,2,2,1,usa voter,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
996usa voter,3,2,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1075usa voter,1,2,1,usa voter,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1502usa voter,2,1,1,usa voter,0,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_23kyvGZXUkD1x1rusa leg,1,2,0,usa leg,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_6RshVYDB9DQuTxXusa leg,3,3,1,usa leg,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_73W82xb1eYqycBfusa leg,1,2,0,usa leg,1,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9BLoLNJzilULI4Rusa leg,2,3,1,usa leg,1,1,Female,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_bxB3pMUSOEhnw7Xusa leg,2,2,0,usa leg,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_eXP3iNDMVwszkcBusa leg,3,1,0,usa leg,0,0,Male,0,NA,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
145690usa leg,NA,2,1,usa leg,1,0,Male,1,1,orig_8ys,orig_1ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
150usa voter,3,1,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
164usa voter,2,1,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
169usa voter,1,3,1,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
187usa voter,1,1,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
198usa voter,3,1,1,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
496usa voter,1,1,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
534usa voter,3,3,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
674usa voter,2,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
839usa voter,2,1,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
842usa voter,2,3,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
932usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1328usa voter,2,3,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1359usa voter,3,1,0,usa voter,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1626usa voter,3,3,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1752usa voter,3,3,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1757usa voter,2,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1826usa voter,2,3,0,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2124usa voter,3,1,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2234usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2291usa voter,2,3,0,usa voter,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_01EWbRSA2duqAMBusa leg,1,1,0,usa leg,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_0V5yWkcwPjE1Jjvusa leg,3,1,0,usa leg,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_0pRgPW9o9QRY7B3usa leg,1,3,0,usa leg,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3jRRVP9VJruFeNTusa leg,2,2,0,usa leg,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_6CZa4Ol8InEI9bTusa leg,1,3,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_6VxArbTZOzb8yYBusa leg,1,1,1,usa leg,1,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_834aXdkzGRpIfqJusa leg,3,2,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_8iXATrP6BmdsrGZusa leg,1,1,0,usa leg,0,1,Female,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9RMa7qeNuXcLT25usa leg,2,2,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9Zz7oaDD1MUIq8dusa leg,1,2,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9ykgcA8O45CuvwVusa leg,2,3,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_a8LtKuSSnkyUda5usa leg,3,3,0,usa leg,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_dbeuqHqxaMQ7153usa leg,2,2,0,usa leg,1,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_eG49jT8sJcl8mJTusa leg,3,3,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_eIZDHijYLlGBNVrusa leg,2,3,0,usa leg,0,0,Male,0,NA,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
87578usa leg,NA,1,0,usa leg,0,1,Female,1,1,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
92252usa leg,NA,1,1,usa leg,0,0,Male,1,1,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
108087usa leg,NA,2,0,usa leg,1,0,Male,1,1,orig_0ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
503usa voter,2,1,0,usa voter,1,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
778usa voter,1,1,1,usa voter,1,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
797usa voter,2,2,0,usa voter,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1082usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1384usa voter,1,3,0,usa voter,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2075usa voter,2,2,1,usa voter,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_086t92Pz78Ttd5jusa leg,1,1,0,usa leg,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_0eydsrS0bDZm2dnusa leg,3,1,0,usa leg,1,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3sD1mARztB0rQ4Rusa leg,3,1,0,usa leg,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_573XGN7UnlPUmi1usa leg,1,3,0,usa leg,1,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_6PbM8cBtALKSvVHusa leg,2,3,0,usa leg,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_7OKLt22yEvnyMoRusa leg,2,2,0,usa leg,0,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_8uiVumdnpXuaQexusa leg,2,3,0,usa leg,1,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_8w4TmdiVThG4s97usa leg,1,1,0,usa leg,0,1,Female,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_b8e0QYMclHWEnYxusa leg,3,1,0,usa leg,1,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_by0ACqoF67tlTFPusa leg,2,2,0,usa leg,NA,0,Male,0,NA,orig_1ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
473usa voter,2,1,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
827usa voter,2,1,0,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
863usa voter,2,1,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
945usa voter,3,1,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1175usa voter,2,2,1,usa voter,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1284usa voter,3,2,0,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1371usa voter,3,1,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1417usa voter,1,1,0,usa voter,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1523usa voter,2,3,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1781usa voter,2,2,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1847usa voter,2,3,1,usa voter,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2003usa voter,2,3,0,usa voter,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2137usa voter,1,2,1,usa voter,1,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_0B4C3W69Jb8jzH7usa leg,3,1,0,usa leg,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_1ZahyovBnkkkSBnusa leg,1,2,0,usa leg,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_2bEKGxDT66vU6Mtusa leg,2,1,0,usa leg,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3OsWVAWIlYeRVPfusa leg,1,1,0,usa leg,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3ZXStSzDUNipVDTusa leg,1,3,0,usa leg,0,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3fvh1A7IqE2086husa leg,2,2,0,usa leg,0,0,Male,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3rxAC803vFNhpWJusa leg,2,1,1,usa leg,NA,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3sVLo90SeIPFZXvusa leg,3,1,0,usa leg,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_4ZPdrd1b9Samjxbusa leg,1,1,0,usa leg,1,1,Female,0,NA,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
71800usa leg,NA,3,0,usa leg,0,0,Male,1,1,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
132569usa leg,NA,3,0,usa leg,0,1,Female,1,1,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
136681usa leg,NA,2,1,usa leg,1,1,Female,1,1,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
157410usa leg,NA,1,0,usa leg,1,1,Female,1,1,orig_3ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
134usa voter,2,1,0,usa voter,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
153usa voter,3,1,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
334usa voter,1,3,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1068usa voter,3,1,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1127usa voter,2,3,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
1755usa voter,3,2,0,usa voter,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2081usa voter,2,3,0,usa voter,1,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2145usa voter,3,1,1,usa voter,1,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
2278usa voter,1,1,0,usa voter,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_0wcPqmzY1Z71Tmdusa leg,1,2,1,usa leg,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_1ZU2MYpCCm2CAoRusa leg,3,2,1,usa leg,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3r7NdmLzyoHVbhjusa leg,2,1,1,usa leg,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_3r7NdmLzyoHVbhjusa leg,2,2,1,usa leg,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_7OMLUOvlao1iJtbusa leg,1,2,1,usa leg,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_7aCYygH4EgOu3VXusa leg,3,3,1,usa leg,1,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_86Q3RMP2fED4LLnusa leg,2,1,1,usa leg,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9GoysGwstwwLGIJusa leg,2,1,0,usa leg,0,1,Female,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9WZ0rjyTSGqWs5fusa leg,2,3,0,usa leg,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_9Y1G8N5Wrglk5nLusa leg,3,1,1,usa leg,NA,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_d6jQHyImuEAl6FDusa leg,1,1,0,usa leg,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
R_enzAhOIXfGlIZKZusa leg,3,2,1,usa leg,0,0,Male,0,NA,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
147115usa leg,NA,2,0,usa leg,1,0,Male,1,1,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
160699usa leg,NA,3,1,usa leg,0,0,Male,1,1,orig_8ys,orig_3ch,orig_law,orig_65,orig_UN_sp,democrat_respondent
