Duration (in seconds),Finished,ResponseId,Q578,Q579,Q580,Q271_1,Q271_2,Q271_3,Q271_4,Q271_5,Q271_6,Q78,Q77,Q76,Q75,Q74,Q581,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-2-1,F-1-2-2,F-1-2-3,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-2-1,F-2-2-2,F-2-2-3,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-2-1,F-3-2-2,F-3-2-3
1121,TRUE,R_W3eiAD8vIHiBmRr,Candidate 2,Candidate 2,Candidate 1,6,1 - Strongly disagree,2,6,4 - Neither agree nor disagree,6,"Employed, full-time",Asian,Master degree,Female,56,Regularly,Past Political Experience,None,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 20 years,No proceedings,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 10 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor
1590,TRUE,R_3koFhVsiLZGn8x4,Candidate 1,Candidate 1,Candidate 1,6,4 - Neither agree nor disagree,5,5,1 - Strongly disagree,6,"Employed, part time",Caucasian,Some college,Female,21,Regularly,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,None,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,No proceedings,Welcome immigrants and organise human corridor,None
1353,TRUE,R_2c8HpOj2VCNTHWD,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,1 - Strongly disagree,5,3,2,6,Self-employed,Other,Bachelor degree,Female,46,Regularly,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 20 years
1006,TRUE,R_1C1uUt2UdWcdWXA,Candidate 2,Candidate 1,Candidate 2,6,2,6,4 - Neither agree nor disagree,3,5,Retired,Asian,Some college,Male,68,Never,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 10 years,No proceedings,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 20 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites
226,TRUE,R_3rMOoQ6juQYoQiI,Candidate 1,Candidate 2,Candidate 2,5,1 - Strongly disagree,3,6,3,2,Student,Hispanic,Some college,Male,21,Never,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,None,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,None
1258,TRUE,R_Z4P1GvNHCNnh2eJ,Candidate 1,Candidate 2,Candidate 2,7 - Strongly agree,3,3,6,6,6,"Employed, full-time",Caucasian,Some college,Female,39,Never,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,None,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 10 years,Welcome immigrants and organise human corridor
1614,TRUE,R_1rJPT2Jxfm26egL,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,2,7 - Strongly agree,6,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",Caucasian,Some college,Female,55,Sometimes,Penal proceedings,No proceedings,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,None,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,Approximately 20 years,Welcome immigrants and organise human corridor
1004,TRUE,R_3gR8DgS8xnPppTo,Candidate 2,Candidate 2,Candidate 2,7 - Strongly agree,2,6,5,3,6,"Employed, full-time",African American,Bachelor degree,Male,25,Regularly,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Approximately 10 years,Collective expulsion of immigrants and closure of the border,No proceedings,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,No proceedings
1572,TRUE,R_2b34BXDLXBdoeFP,Candidate 2,Candidate 2,Candidate 1,6,2,5,5,2,6,Unemployed,Asian,Some college,Female,53,Never,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,No proceedings,Approximately 10 years,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,None,Collective expulsion of immigrants and closure of the border
1627,TRUE,R_2absmoHgypzkb2L,Candidate 1,Candidate 2,Candidate 2,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,1 - Strongly disagree,4 - Neither agree nor disagree,5,"Employed, full-time",African American,High school degree/ GED,Male,35,Never,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,None,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,None,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption 
1315,TRUE,R_pMISqWWMF4qCXGp,Candidate 2,Candidate 1,Candidate 2,2,1 - Strongly disagree,6,4 - Neither agree nor disagree,5,6,"Employed, full-time",Caucasian,Some college,Male,38,Never,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 20 years,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,None,No proceedings,Acceptance of immigrants conditional on certain requisites
