2020-02-10 12:53:04,2020-02-10 12:53:04,Survey Test,,100,0,True,2020-02-10 12:53:04,R_0Ne3LeoFQcvvenz,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 2,Candidate 1,Candidate 2,PVDA,"Ipsum, vulputate tortor pharetra venenatis nullam tortor nulla natoque eget.",Dutch,Years in Politics,10,Language Spoken,Turkish,Party,PS (Left),Age,50s,5,Portuguese,PS (Left),40s,Years in Politics,5,Language Spoken,French,Party,PS (Left),Age,40s,10,Turkish,MR-VLD (Right),30s,Years in Politics,5,Language Spoken,Italian,Party,MR-VLD (Right),Age,40s,5,Turkish,PVDA (Radical-Left),50s,Years in Politics,5,Language Spoken,French,Party,CDH (Liberals),Age,50s,5,French,MR-VLD (Right),50s,Years in Politics,10,Language Spoken,Italian,Party,PS (Left),Age,30s,20,Dutch,PS (Left),50s
2020-02-10 12:53:05,2020-02-10 12:53:05,Survey Test,,100,0,True,2020-02-10 12:53:05,R_diOzsHd5c7D3X49,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 2,Candidate 2,Candidate 1,CDH,"Odio temporibus duis etiam, sapien laoreet dictumst. Ultrices. Ligula eleifend lectus.",Portuguese,Years in Politics,10,Age,50s,Language Spoken,Turkish,Party,CDH (Liberals),5,40s,Turkish,PS (Left),Years in Politics,10,Age,50s,Language Spoken,French,Party,PS (Left),20,50s,Turkish,MR-VLD (Right),Years in Politics,5,Age,50s,Language Spoken,French,Party,PS (Left),20,50s,French,CDH (Liberals),Years in Politics,5,Age,50s,Language Spoken,Turkish,Party,PS (Left),20,50s,Turkish,CDH (Liberals),Years in Politics,10,Age,40s,Language Spoken,French,Party,PS (Left),10,40s,French,PS (Left)
2020-02-10 12:53:05,2020-02-10 12:53:05,Survey Test,,100,0,True,2020-02-10 12:53:05,R_1LzcpLjlH13Togd,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 1,Candidate 1,Candidate 1,,Fringilla rhoncus non elit pharetra fusce potenti mattis vulputate volutpat aliquet donec.,Dutch,Language Spoken,Portuguese,Age,50s,Party,ECOLO (Greens),Years in Politics,20,French,50s,PS (Left),10,Language Spoken,Italian,Age,50s,Party,CDH (Liberals),Years in Politics,5,Dutch,50s,ECOLO (Greens),20,Language Spoken,Italian,Age,50s,Party,ECOLO (Greens),Years in Politics,5,French,40s,PVDA (Radical-Left),20,Language Spoken,Turkish,Age,40s,Party,PS (Left),Years in Politics,5,Dutch,50s,PS (Left),20,Language Spoken,French,Age,40s,Party,PS (Left),Years in Politics,10,Italian,40s,ECOLO (Greens),20
2020-02-10 12:53:06,2020-02-10 12:53:06,Survey Test,,100,0,True,2020-02-10 12:53:06,R_e3rSwb2yYWHnvE1,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 1,PVDA,"Eu scelerisque dignissim luctus gravida porttitor scelerisque elementum purus, bibendum magna tempor leo non a.",French,Language Spoken,Turkish,Party,PS (Left),Age,50s,Years in Politics,10,French,PS (Left),40s,20,Language Spoken,French,Party,ECOLO (Greens),Age,40s,Years in Politics,10,Italian,PVDA (Radical-Left),50s,10,Language Spoken,French,Party,PS (Left),Age,50s,Years in Politics,5,Turkish,PS (Left),50s,20,Language Spoken,Turkish,Party,PS (Left),Age,40s,Years in Politics,10,Turkish,PS (Left),40s,20,Language Spoken,Turkish,Party,PS (Left),Age,50s,Years in Politics,10,French,MR-VLD (Right),40s,10
2020-02-10 12:53:06,2020-02-10 12:53:07,Survey Test,,100,1,True,2020-02-10 12:53:07,R_9WXIJlhyFS4rXBr,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 2,N-VA,"Consequat sapien facilisis, natoque nonummy sem viverra? Ullamcorper? Vulputate magnis dolor! Consectetuer et auctor tellus.",Dutch,Party,PS (Left),Years in Politics,10,Language Spoken,French,Age,50s,PVDA (Radical-Left),5,Italian,50s,Party,CDH (Liberals),Years in Politics,20,Language Spoken,French,Age,40s,CDH (Liberals),20,Portuguese,50s,Party,N-VA (Radical Right),Years in Politics,5,Language Spoken,Italian,Age,40s,MR-VLD (Right),20,Turkish,40s,Party,PS (Left),Years in Politics,10,Language Spoken,French,Age,50s,MR-VLD (Right),20,Turkish,50s,Party,CDH (Liberals),Years in Politics,20,Language Spoken,Turkish,Age,50s,PVDA (Radical-Left),10,French,50s
2020-02-10 12:53:07,2020-02-10 12:53:07,Survey Test,,100,0,True,2020-02-10 12:53:07,R_1ROrCclaMZVxKhD,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 2,Candidate 2,Candidate 2,CDH,Luctus egestas neque. In at accusamus! Sit sagittis. A urna magnis mattis risus enim.,Portuguese,Age,50s,Years in Politics,10,Party,CDH (Liberals),Language Spoken,French,50s,20,CDH (Liberals),Italian,Age,40s,Years in Politics,10,Party,ECOLO (Greens),Language Spoken,Turkish,40s,10,CDH (Liberals),French,Age,40s,Years in Politics,10,Party,ECOLO (Greens),Language Spoken,Portuguese,50s,5,PS (Left),French,Age,50s,Years in Politics,5,Party,CDH (Liberals),Language Spoken,Italian,50s,5,PS (Left),French,Age,50s,Years in Politics,5,Party,CDH (Liberals),Language Spoken,Turkish,50s,10,CDH (Liberals),French
2020-02-10 12:53:07,2020-02-10 12:53:08,Survey Test,,100,1,True,2020-02-10 12:53:08,R_9oWwlXxQKEvCYE5,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 2,Candidate 2,Candidate 2,PVDA,"Sapien sagittis volutpat magna nullam, pretium montes id massa montes tortor, molestie accumsan.",Dutch,Years in Politics,20,Language Spoken,French,Party,PS (Left),Age,40s,20,French,MR-VLD (Right),40s,Years in Politics,5,Language Spoken,Portuguese,Party,CDH (Liberals),Age,50s,20,French,MR-VLD (Right),50s,Years in Politics,20,Language Spoken,French,Party,ECOLO (Greens),Age,40s,5,French,PVDA (Radical-Left),40s,Years in Politics,20,Language Spoken,French,Party,PS (Left),Age,50s,10,French,CDH (Liberals),30s,Years in Politics,5,Language Spoken,Turkish,Party,PVDA (Radical-Left),Age,30s,10,Turkish,ECOLO (Greens),50s
2020-02-10 12:53:08,2020-02-10 12:53:08,Survey Test,,100,0,True,2020-02-10 12:53:08,R_3aCAwSpdItGsokd,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 2,PS,Bibendum non at purus suscipit tempora justo gravida vestibulum magna! Ipsum eu sit.,Dutch,Age,50s,Language Spoken,French,Years in Politics,20,Party,MR-VLD (Right),40s,Italian,20,CDH (Liberals),Age,40s,Language Spoken,Italian,Years in Politics,10,Party,CDH (Liberals),50s,French,5,PVDA (Radical-Left),Age,50s,Language Spoken,French,Years in Politics,10,Party,CDH (Liberals),50s,Turkish,20,ECOLO (Greens),Age,50s,Language Spoken,Portuguese,Years in Politics,10,Party,CDH (Liberals),40s,French,10,PS (Left),Age,50s,Language Spoken,Italian,Years in Politics,10,Party,CDH (Liberals),50s,Turkish,10,PS (Left)
2020-02-10 12:53:08,2020-02-10 12:53:09,Survey Test,,100,1,True,2020-02-10 12:53:09,R_4ZyVICh7kQEv9tP,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 2,Candidate 1,Candidate 1,PVDA,"Donec? Turpis commodo dictumst fusce est malesuada. Sit praesent? Ante in, eget.",Turkish,Age,50s,Years in Politics,20,Language Spoken,Turkish,Party,CDH (Liberals),40s,10,Italian,PS (Left),Age,40s,Years in Politics,5,Language Spoken,French,Party,CDH (Liberals),50s,10,French,CDH (Liberals),Age,50s,Years in Politics,10,Language Spoken,French,Party,CDH (Liberals),50s,10,Dutch,PVDA (Radical-Left),Age,50s,Years in Politics,10,Language Spoken,Italian,Party,PS (Left),40s,10,Portuguese,PS (Left),Age,50s,Years in Politics,20,Language Spoken,French,Party,CDH (Liberals),30s,10,Turkish,CDH (Liberals)
2020-02-10 12:53:09,2020-02-10 12:53:09,Survey Test,,100,0,True,2020-02-10 12:53:09,R_3BGaTcUkf01XKlv,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 1,Candidate 2,Candidate 2,PVDA,Vestibulum sodales dapibus urna volutpat arcu sem cursus? Placerat eleifend. Dictumst.,Italian,Party,ECOLO (Greens),Years in Politics,20,Language Spoken,Portuguese,Age,50s,PVDA (Radical-Left),5,Portuguese,50s,Party,ECOLO (Greens),Years in Politics,10,Language Spoken,French,Age,50s,CDH (Liberals),5,Turkish,50s,Party,PS (Left),Years in Politics,5,Language Spoken,French,Age,50s,PS (Left),20,Italian,50s,Party,CDH (Liberals),Years in Politics,20,Language Spoken,Italian,Age,50s,ECOLO (Greens),5,Italian,50s,Party,PVDA (Radical-Left),Years in Politics,20,Language Spoken,Dutch,Age,40s,MR-VLD (Right),10,French,40s
2020-02-10 12:53:09,2020-02-10 12:53:10,Survey Test,,100,1,True,2020-02-10 12:53:10,R_9N8YSqYEKmlbqw5,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 2,Candidate 1,Candidate 2,CDH,Facilisi accumsan aliquam dignissim morbi? Magna elementum. Ante metus faucibus. Mi.,Dutch,Age,50s,Years in Politics,5,Party,ECOLO (Greens),Language Spoken,French,40s,5,PS (Left),Turkish,Age,50s,Years in Politics,10,Party,MR-VLD (Right),Language Spoken,Portuguese,50s,5,ECOLO (Greens),French,Age,50s,Years in Politics,5,Party,ECOLO (Greens),Language Spoken,Turkish,50s,20,MR-VLD (Right),French,Age,40s,Years in Politics,20,Party,ECOLO (Greens),Language Spoken,Turkish,50s,20,PS (Left),Turkish,Age,40s,Years in Politics,10,Party,PS (Left),Language Spoken,French,50s,5,CDH (Liberals),Turkish
2020-02-10 12:53:10,2020-02-10 12:53:10,Survey Test,,100,0,True,2020-02-10 12:53:10,R_1z5eoeeyRaapSG9,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 1,PS,Porta metus convallis nibh interdum! Maecenas elit. Sodales. Sit egestas.,Italian,Language Spoken,Italian,Party,CDH (Liberals),Years in Politics,20,Age,50s,French,ECOLO (Greens),5,50s,Language Spoken,Italian,Party,PVDA (Radical-Left),Years in Politics,10,Age,50s,French,MR-VLD (Right),10,50s,Language Spoken,French,Party,CDH (Liberals),Years in Politics,20,Age,40s,Turkish,CDH (Liberals),5,50s,Language Spoken,French,Party,ECOLO (Greens),Years in Politics,5,Age,40s,French,PS (Left),20,50s,Language Spoken,Turkish,Party,PVDA (Radical-Left),Years in Politics,5,Age,50s,Turkish,PS (Left),5,50s
2020-02-10 12:53:10,2020-02-10 12:53:11,Survey Test,,100,1,True,2020-02-10 12:53:11,R_7QKnTnShS5GRw0d,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 1,Candidate 1,Candidate 2,PS,Pharetra metus felis aenean? Imperdiet duis euismod. Fusce suspendisse! Odio.,Italian,Age,50s,Party,ECOLO (Greens),Language Spoken,Turkish,Years in Politics,10,40s,PS (Left),Italian,5,Age,50s,Party,PS (Left),Language Spoken,Italian,Years in Politics,5,40s,MR-VLD (Right),Turkish,5,Age,40s,Party,PS (Left),Language Spoken,Dutch,Years in Politics,5,50s,ECOLO (Greens),Italian,5,Age,50s,Party,ECOLO (Greens),Language Spoken,Turkish,Years in Politics,10,50s,PS (Left),Italian,10,Age,50s,Party,PS (Left),Language Spoken,Turkish,Years in Politics,20,50s,N-VA (Radical Right),Italian,10
2020-02-10 12:53:11,2020-02-10 12:53:11,Survey Test,,100,0,True,2020-02-10 12:53:11,R_8q6iRHjqtvjVsI5,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 2,PVDA,Nullam pede temporibus consequat maecenas vehicula placerat! Aliquam amet. A.,French,Years in Politics,20,Party,PS (Left),Language Spoken,Turkish,Age,50s,5,PS (Left),Dutch,40s,Years in Politics,5,Party,PS (Left),Language Spoken,Dutch,Age,40s,5,PS (Left),Italian,40s,Years in Politics,10,Party,PVDA (Radical-Left),Language Spoken,Turkish,Age,40s,10,PS (Left),Turkish,40s,Years in Politics,10,Party,PVDA (Radical-Left),Language Spoken,French,Age,50s,5,ECOLO (Greens),Portuguese,50s,Years in Politics,5,Party,PVDA (Radical-Left),Language Spoken,Turkish,Age,50s,10,PVDA (Radical-Left),French,50s
2020-02-10 12:53:12,2020-02-10 12:53:12,Survey Test,,100,0,True,2020-02-10 12:53:12,R_0CcjbNcY8Wxqoap,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 2,Candidate 1,Candidate 2,CDH,"Eu! Arcu felis et risus eu, est proin ligula vivamus.",Dutch,Years in Politics,20,Age,50s,Language Spoken,Dutch,Party,MR-VLD (Right),20,40s,Turkish,ECOLO (Greens),Years in Politics,20,Age,50s,Language Spoken,Portuguese,Party,CDH (Liberals),20,50s,Turkish,N-VA (Radical Right),Years in Politics,10,Age,40s,Language Spoken,French,Party,CDH (Liberals),10,40s,Italian,MR-VLD (Right),Years in Politics,20,Age,40s,Language Spoken,French,Party,PS (Left),5,50s,Italian,PS (Left),Years in Politics,20,Age,50s,Language Spoken,Turkish,Party,MR-VLD (Right),10,30s,Portuguese,PVDA (Radical-Left)
2020-02-10 12:53:12,2020-02-10 12:53:13,Survey Test,,100,1,True,2020-02-10 12:53:13,R_dm1wKCxf2GRlM7b,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 1,CDH,"In gravida facilisi sagittis nunc. Aenean suspendisse duis primis porta interdum? Nec pede, mattis eget.",Dutch,Party,PS (Left),Language Spoken,Turkish,Years in Politics,20,Age,40s,PS (Left),Portuguese,10,40s,Party,PS (Left),Language Spoken,French,Years in Politics,20,Age,50s,CDH (Liberals),French,5,40s,Party,CDH (Liberals),Language Spoken,Turkish,Years in Politics,20,Age,40s,CDH (Liberals),Turkish,10,50s,Party,PVDA (Radical-Left),Language Spoken,French,Years in Politics,10,Age,40s,PS (Left),Italian,10,50s,Party,CDH (Liberals),Language Spoken,Turkish,Years in Politics,10,Age,50s,ECOLO (Greens),Turkish,5,40s
2020-02-10 12:53:13,2020-02-10 12:53:13,Survey Test,,100,0,True,2020-02-10 12:53:13,R_0Jr2cW4ojr79dSl,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 2,,Luctus lorem malesuada sit curabitur vestibulum velit! Vehicula dolor donec. Ullamcorper per eros.,French,Party,PS (Left),Years in Politics,5,Age,40s,Language Spoken,Dutch,CDH (Liberals),20,50s,Dutch,Party,ECOLO (Greens),Years in Politics,20,Age,40s,Language Spoken,Italian,CDH (Liberals),10,40s,Turkish,Party,ECOLO (Greens),Years in Politics,10,Age,40s,Language Spoken,French,PS (Left),20,50s,French,Party,PS (Left),Years in Politics,5,Age,40s,Language Spoken,Turkish,CDH (Liberals),10,40s,French,Party,ECOLO (Greens),Years in Politics,5,Age,40s,Language Spoken,French,PS (Left),20,40s,French
2020-02-10 12:53:13,2020-02-10 12:53:14,Survey Test,,100,1,True,2020-02-10 12:53:14,R_23TzP5LbavHrtyZ,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 1,Candidate 2,Candidate 1,N-VA,Iaculis facilisi laoreet pretium justo natoque. Ac? Risus dui vitae per placerat.,Italian,Party,ECOLO (Greens),Age,50s,Years in Politics,5,Language Spoken,Turkish,PS (Left),50s,20,Turkish,Party,CDH (Liberals),Age,50s,Years in Politics,5,Language Spoken,French,PS (Left),50s,20,French,Party,PS (Left),Age,30s,Years in Politics,5,Language Spoken,Turkish,ECOLO (Greens),50s,10,French,Party,MR-VLD (Right),Age,40s,Years in Politics,10,Language Spoken,Dutch,CDH (Liberals),50s,5,French,Party,CDH (Liberals),Age,40s,Years in Politics,5,Language Spoken,French,PS (Left),50s,5,Turkish
2020-02-10 12:53:14,2020-02-10 12:53:14,Survey Test,,100,0,True,2020-02-10 12:53:14,R_9p2ZZQsAp5hBjBr,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 1,ECOLO,Sem vulputate at nulla? Consequat auctor? Euismod suspendisse. Aliquam. Aliquam.,Turkish,Years in Politics,5,Party,PS (Left),Language Spoken,French,Age,50s,10,PS (Left),Turkish,50s,Years in Politics,10,Party,CDH (Liberals),Language Spoken,French,Age,50s,20,PS (Left),Turkish,40s,Years in Politics,10,Party,ECOLO (Greens),Language Spoken,Turkish,Age,40s,5,PS (Left),Turkish,50s,Years in Politics,5,Party,PS (Left),Language Spoken,French,Age,50s,10,ECOLO (Greens),Turkish,40s,Years in Politics,10,Party,PS (Left),Language Spoken,French,Age,50s,20,CDH (Liberals),Italian,40s
2020-02-10 12:53:14,2020-02-10 12:53:15,Survey Test,,100,1,True,2020-02-10 12:53:15,R_cO6BitSHGyYkBmt,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 1,Candidate 2,Candidate 2,ECOLO,Tortor? Cursus cras venenatis non! Sodales aenean wisi aenean odio molestie donec! Leo curabitur lectus.,Portuguese,Language Spoken,French,Years in Politics,20,Party,ECOLO (Greens),Age,50s,Italian,10,ECOLO (Greens),50s,Language Spoken,French,Years in Politics,20,Party,MR-VLD (Right),Age,50s,French,20,CDH (Liberals),50s,Language Spoken,Italian,Years in Politics,10,Party,PVDA (Radical-Left),Age,40s,Turkish,5,PS (Left),50s,Language Spoken,French,Years in Politics,5,Party,MR-VLD (Right),Age,40s,French,5,MR-VLD (Right),50s,Language Spoken,Turkish,Years in Politics,10,Party,CDH (Liberals),Age,40s,Italian,10,ECOLO (Greens),50s
2020-02-10 12:53:15,2020-02-10 12:53:15,Survey Test,,100,0,True,2020-02-10 12:53:15,R_eamt9lNn2PDQOfb,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 2,Candidate 1,Candidate 2,MR-VLD,Velit! Nec velit mattis enim duis amet imperdiet rutrum ipsum.,Portuguese,Party,ECOLO (Greens),Language Spoken,French,Age,40s,Years in Politics,20,CDH (Liberals),Italian,50s,20,Party,ECOLO (Greens),Language Spoken,French,Age,40s,Years in Politics,20,ECOLO (Greens),Dutch,40s,5,Party,PVDA (Radical-Left),Language Spoken,Turkish,Age,30s,Years in Politics,10,ECOLO (Greens),French,40s,10,Party,MR-VLD (Right),Language Spoken,French,Age,40s,Years in Politics,5,PVDA (Radical-Left),Turkish,40s,5,Party,CDH (Liberals),Language Spoken,French,Age,50s,Years in Politics,20,PVDA (Radical-Left),Italian,50s,20
2020-02-10 12:53:16,2020-02-10 12:53:16,Survey Test,,100,0,True,2020-02-10 12:53:16,R_6g5h2ZFWPqGgBff,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 1,Candidate 1,Candidate 1,MR-VLD,"Nunc, at laoreet. Odio vel sem suspendisse phasellus nunc tortor cras. In.",Italian,Language Spoken,Turkish,Age,50s,Party,CDH (Liberals),Years in Politics,20,French,50s,MR-VLD (Right),20,Language Spoken,French,Age,50s,Party,PS (Left),Years in Politics,10,French,30s,PS (Left),10,Language Spoken,French,Age,50s,Party,ECOLO (Greens),Years in Politics,5,Turkish,40s,MR-VLD (Right),5,Language Spoken,Turkish,Age,50s,Party,CDH (Liberals),Years in Politics,5,French,50s,CDH (Liberals),5,Language Spoken,French,Age,50s,Party,CDH (Liberals),Years in Politics,5,Italian,40s,MR-VLD (Right),10
2020-02-10 12:53:16,2020-02-10 12:53:17,Survey Test,,100,1,True,2020-02-10 12:53:17,R_eQmfWwP2WzHsYFn,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 1,N-VA,Dolor a at platea per sapien laoreet malesuada morbi. Primis sit facilisis facilisis auctor.,Dutch,Age,50s,Party,MR-VLD (Right),Years in Politics,5,Language Spoken,French,50s,PS (Left),5,Portuguese,Age,50s,Party,PS (Left),Years in Politics,5,Language Spoken,Italian,40s,ECOLO (Greens),20,French,Age,50s,Party,MR-VLD (Right),Years in Politics,5,Language Spoken,Turkish,50s,PS (Left),10,Turkish,Age,40s,Party,MR-VLD (Right),Years in Politics,20,Language Spoken,French,40s,ECOLO (Greens),5,Italian,Age,50s,Party,MR-VLD (Right),Years in Politics,10,Language Spoken,Italian,40s,ECOLO (Greens),10,French
2020-02-10 12:53:17,2020-02-10 12:53:17,Survey Test,,100,0,True,2020-02-10 12:53:17,R_agUsNb2IsC4yiSp,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 1,CDH,"Primis sed. Amet? Nunc ab maecenas. Ullamcorper ipsum tempora mattis, ultricies amet.",Italian,Years in Politics,5,Age,50s,Party,ECOLO (Greens),Language Spoken,French,10,50s,ECOLO (Greens),Turkish,Years in Politics,5,Age,40s,Party,PS (Left),Language Spoken,Italian,10,50s,PS (Left),French,Years in Politics,5,Age,40s,Party,PVDA (Radical-Left),Language Spoken,Turkish,5,50s,CDH (Liberals),French,Years in Politics,20,Age,40s,Party,PS (Left),Language Spoken,French,10,40s,PVDA (Radical-Left),Turkish,Years in Politics,5,Age,40s,Party,ECOLO (Greens),Language Spoken,French,5,30s,PS (Left),French
2020-02-10 12:53:17,2020-02-10 12:53:18,Survey Test,,100,1,True,2020-02-10 12:53:18,R_dcmF7tN8bgGRLLf,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 2,Candidate 1,Candidate 2,,"Rutrum? Eleifend eros orci temporibus cursus elit erat, platea? Lectus euismod dolor, primis.",None of the above,Age,50s,Years in Politics,20,Party,MR-VLD (Right),Language Spoken,Dutch,30s,10,CDH (Liberals),French,Age,50s,Years in Politics,20,Party,PS (Left),Language Spoken,Dutch,50s,20,PVDA (Radical-Left),Turkish,Age,40s,Years in Politics,20,Party,MR-VLD (Right),Language Spoken,French,50s,5,MR-VLD (Right),French,Age,40s,Years in Politics,10,Party,N-VA (Radical Right),Language Spoken,French,40s,10,CDH (Liberals),French,Age,50s,Years in Politics,5,Party,PS (Left),Language Spoken,Turkish,50s,5,PS (Left),Turkish
